OrderID,Data,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200806,3/20/2025,C55819,Chair,5,$253.75,740 Main St,Online,Pending,TRK13775054,9,SAVE10,Instagram,"$1,268.75"
ORD200807,3/21/2025,C82344,Monitor,3,$676.21,260 Main St,Online,Delivered,TRK70957219,5,,Google,"$2,028.63"
ORD200808,3/22/2025,C65565,Desk,3,$134.05,192 Main St,Credit Card,Shipped,TRK80383756,3,SAVE10,Google,$402.15
ORD200809,3/23/2025,C80416,Desk,5,$217.43,752 Main St,Debit Card,Shipped,TRK54385892,10,,Instagram,"$1,087.15"
ORD200810,3/24/2025,C23637,Tablet,1,$553.56,644 Main St,Credit Card,Cancelled,TRK16749863,5,SAVE10,Referral,$553.56
ORD200811,3/25/2025,C24769,Laptop,2,$28.55,864 Main St,Gift Card,Shipped,TRK44538305,7,FREESHIP,Email,$57.10
ORD200812,3/26/2025,C81547,Phone,2,$255.26,803 Main St,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,$510.52
ORD200813,3/27/2025,C12813,Laptop,5,$292.54,263 Main St,Debit Card,Cancelled,TRK36131660,8,WINTER15,Email,"$1,462.70"
ORD200814,3/28/2025,C50732,Chair,4,$147.51,979 Main St,Debit Card,Pending,TRK21082461,4,WINTER15,Instagram,$590.04
ORD200815,3/29/2025,C41320,Printer,3,$569.84,920 Main St,Gift Card,Cancelled,TRK77539180,8,WINTER15,Instagram,"$1,709.52"
ORD200816,3/30/2025,C55286,Tablet,5,$574.79,497 Main St,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,"$2,873.95"
ORD200817,3/31/2025,C87994,Chair,4,$598.19,430 Main St,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,"$2,392.76"
ORD200818,4/1/2025,C25580,Phone,4,$390.84,860 Main St,Credit Card,Cancelled,TRK58781638,9,SAVE10,Referral,"$1,563.36"
ORD200819,4/2/2025,C66196,Phone,2,$398.45,650 Main St,Debit Card,Cancelled,TRK38104650,7,FREESHIP,Google,$796.90
ORD200820,4/3/2025,C35377,Phone,5,$623.81,171 Main St,Cash,Returned,TRK17342157,6,SAVE10,Email,"$3,119.05"
ORD200821,4/4/2025,C40771,Laptop,4,$174.49,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,$697.96
ORD200822,4/5/2025,C20624,Phone,1,$479.56,923 Main St,Gift Card,Returned,TRK45123395,1,WINTER15,Google,$479.56
ORD200823,4/6/2025,C27070,Laptop,4,$653.13,973 Main St,Credit Card,Shipped,TRK83842481,8,FREESHIP,Instagram,"$2,612.52"
ORD200824,4/7/2025,C18826,Monitor,3,$481.10,664 Main St,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,"$1,443.30"
ORD200825,4/8/2025,C23899,Desk,5,$271.69,543 Main St,Online,Returned,TRK88914760,7,WINTER15,Instagram,"$1,358.45"
ORD200826,4/9/2025,C43249,Printer,3,$463.81,283 Main St,Online,Returned,TRK32469820,8,WINTER15,Email,"$1,391.43"
ORD200827,4/10/2025,C95856,Tablet,2,$639.88,432 Main St,Cash,Delivered,TRK58829625,5,FREESHIP,Instagram,"$1,279.76"
ORD200828,4/11/2025,C86266,Chair,4,$404.58,510 Main St,Cash,Shipped,TRK64576020,5,WINTER15,Instagram,"$1,618.32"
ORD200829,4/12/2025,C39551,Monitor,1,$76.93,685 Main St,Debit Card,Delivered,TRK68358007,6,SAVE10,Instagram,$76.93
ORD200830,4/13/2025,C90310,Tablet,4,$190.64,853 Main St,Cash,Delivered,TRK70028457,5,,Email,$762.56
ORD200831,4/14/2025,C20124,Printer,2,$88.73,140 Main St,Online,Pending,TRK61346824,5,SAVE10,Google,$177.46
ORD200832,4/15/2025,C63372,Chair,5,$485.71,903 Main St,Online,Pending,TRK14661811,10,WINTER15,Referral,"$2,428.55"
ORD200833,4/16/2025,C90595,Phone,5,$78.29,508 Main St,Credit Card,Shipped,TRK96573803,5,,Referral,$391.45
ORD200834,4/17/2025,C98483,Printer,5,$22.14,456 Main St,Cash,Returned,TRK22084320,10,FREESHIP,Instagram,$110.70
ORD200835,4/18/2025,C16429,Desk,1,$679.65,390 Main St,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,$679.65
ORD200836,4/19/2025,C31810,Phone,1,$178.44,328 Main St,Credit Card,Cancelled,TRK58725886,2,,Google,$178.44
ORD200837,4/20/2025,C88029,Chair,5,$655.55,282 Main St,Online,Delivered,TRK59701278,5,,Email,"$3,277.75"
ORD200838,4/21/2025,C57798,Desk,4,$577.08,384 Main St,Online,Pending,TRK68797566,8,,Facebook,"$2,308.32"
ORD200839,4/22/2025,C82858,Chair,3,$197.97,551 Main St,Online,Cancelled,TRK90618490,5,FREESHIP,Google,$593.91
ORD200840,4/23/2025,C60699,Chair,3,$411.95,672 Main St,Credit Card,Delivered,TRK88660574,7,,Referral,"$1,235.85"
ORD200841,4/24/2025,C94658,Printer,2,$443.22,742 Main St,Credit Card,Delivered,TRK51732528,5,WINTER15,Facebook,$886.44
ORD200842,4/25/2025,C78305,Laptop,3,$364.14,396 Main St,Online,Pending,TRK88312618,7,FREESHIP,Referral,"$1,092.42"
ORD200843,4/26/2025,C43538,Desk,3,$430.06,534 Main St,Gift Card,Cancelled,TRK20961563,8,FREESHIP,Instagram,"$1,290.18"
ORD200844,4/27/2025,C47486,Chair,1,$320.92,883 Main St,Online,Returned,TRK75984759,5,FREESHIP,Facebook,$320.92
ORD200845,4/28/2025,C24212,Phone,3,$107.36,808 Main St,Gift Card,Delivered,TRK68894675,5,,Google,$322.08
ORD200846,4/29/2025,C24765,Desk,2,$359.86,646 Main St,Debit Card,Cancelled,TRK43977698,4,FREESHIP,Referral,$719.72
ORD200847,4/30/2025,C48176,Printer,4,$434.23,670 Main St,Online,Shipped,TRK90560300,8,,Email,"$1,736.92"
ORD200848,5/1/2025,C54675,Chair,2,$645.85,634 Main St,Online,Shipped,TRK18049633,5,WINTER15,Referral,"$1,291.70"
ORD200849,5/2/2025,C16675,Printer,4,$214.35,664 Main St,Debit Card,Cancelled,TRK12756945,7,FREESHIP,Referral,$857.40
ORD200850,5/3/2025,C38557,Monitor,3,$638.50,890 Main St,Debit Card,Cancelled,TRK14832238,4,SAVE10,Instagram,"$1,915.50"
ORD200851,5/4/2025,C80183,Laptop,1,$365.57,146 Main St,Online,Cancelled,TRK20814598,5,SAVE10,Email,$365.57
ORD200852,5/5/2025,C39530,Desk,3,$568.05,618 Main St,Gift Card,Pending,TRK69000497,6,SAVE10,Google,"$1,704.15"
ORD200853,5/6/2025,C10002,Printer,3,$490.01,894 Main St,Cash,Returned,TRK94641152,4,WINTER15,Facebook,"$1,470.03"
ORD200854,5/7/2025,C56938,Laptop,3,$372.60,356 Main St,Credit Card,Delivered,TRK67735987,7,FREESHIP,Referral,"$1,117.80"
ORD200855,5/8/2025,C41331,Monitor,5,$240.61,785 Main St,Credit Card,Shipped,TRK94198179,10,,Email,"$1,203.05"
ORD200856,5/9/2025,C94698,Phone,1,$586.62,871 Main St,Debit Card,Shipped,TRK95768773,5,,Facebook,$586.62
ORD200857,5/10/2025,C56506,Phone,3,$257.84,185 Main St,Online,Delivered,TRK86808324,4,,Instagram,$773.52
ORD200858,5/11/2025,C22167,Tablet,5,$435.66,891 Main St,Online,Pending,TRK70269748,9,SAVE10,Facebook,"$2,178.30"
ORD200859,5/12/2025,C11127,Chair,5,$261.33,154 Main St,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,"$1,306.65"
ORD200860,5/13/2025,C69542,Printer,1,$422.54,876 Main St,Cash,Delivered,TRK20746505,1,FREESHIP,Google,$422.54
ORD200861,5/14/2025,C93276,Desk,5,$330.45,230 Main St,Gift Card,Shipped,TRK44165913,10,SAVE10,Google,"$1,652.25"
ORD200862,5/15/2025,C37969,Desk,3,$120.82,799 Main St,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,$362.46
ORD200863,5/16/2025,C98276,Phone,1,$14.06,471 Main St,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,$14.06
ORD200864,5/17/2025,C14240,Desk,1,$491.11,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,$491.11
ORD200865,5/18/2025,C72241,Monitor,4,$677.37,156 Main St,Cash,Pending,TRK76270481,8,WINTER15,Google,"$2,709.48"
ORD200866,5/19/2025,C39664,Desk,5,$189.25,693 Main St,Debit Card,Cancelled,TRK39917741,10,FREESHIP,Email,$946.25
ORD200867,5/20/2025,C53252,Printer,4,$142.58,351 Main St,Cash,Delivered,TRK65831261,4,,Facebook,$570.32
ORD200868,5/21/2025,C70452,Monitor,4,$316.32,309 Main St,Debit Card,Delivered,TRK42985882,7,WINTER15,Facebook,"$1,265.28"
ORD200869,5/22/2025,C29905,Desk,2,$533.95,790 Main St,Online,Delivered,TRK16788127,5,FREESHIP,Google,"$1,067.90"
ORD200870,5/23/2025,C78725,Phone,4,$470.09,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,"$1,880.36"
ORD200871,5/24/2025,C93768,Tablet,3,$324.30,720 Main St,Debit Card,Pending,TRK22024707,8,,Email,$972.90
ORD200872,5/25/2025,C59169,Chair,4,$629.34,172 Main St,Cash,Shipped,TRK90883858,7,SAVE10,Email,"$2,517.36"
ORD200873,5/26/2025,C53488,Desk,3,$136.84,448 Main St,Cash,Delivered,TRK27365050,3,FREESHIP,Facebook,$410.52
ORD200874,5/27/2025,C92180,Chair,2,$488.90,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,$977.80
ORD200875,5/28/2025,C25918,Laptop,5,$133.39,203 Main St,Credit Card,Delivered,TRK66473392,6,SAVE10,Referral,$666.95
ORD200876,5/29/2025,C90363,Chair,5,$608.91,200 Main St,Gift Card,Pending,TRK21534173,6,FREESHIP,Google,"$3,044.55"
ORD200877,5/30/2025,C43867,Tablet,1,$524.06,269 Main St,Debit Card,Pending,TRK97319127,3,SAVE10,Email,$524.06
ORD200878,5/31/2025,C73873,Desk,2,$330.69,393 Main St,Online,Cancelled,TRK56423132,5,,Google,$661.38
ORD200879,6/1/2025,C56622,Phone,2,$547.67,932 Main St,Gift Card,Shipped,TRK86373987,3,SAVE10,Instagram,"$1,095.34"
ORD200880,6/2/2025,C85074,Laptop,4,$233.70,506 Main St,Online,Shipped,TRK63133878,8,,Facebook,$934.80
ORD200881,6/3/2025,C59579,Tablet,2,$448.85,386 Main St,Credit Card,Pending,TRK48000034,6,FREESHIP,Instagram,$897.70
ORD200882,6/4/2025,C43335,Phone,2,$274.12,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,$548.24
ORD200883,6/5/2025,C43595,Printer,5,$561.48,451 Main St,Online,Delivered,TRK25317348,9,,Facebook,"$2,807.40"
ORD200884,6/6/2025,C71471,Chair,1,$595.54,817 Main St,Gift Card,Shipped,TRK52137079,4,FREESHIP,Instagram,$595.54
ORD200885,6/7/2025,C61090,Laptop,4,$515.59,387 Main St,Credit Card,Shipped,TRK36388962,7,,Google,"$2,062.36"
ORD200886,6/8/2025,C29620,Phone,1,$460.13,792 Main St,Credit Card,Returned,TRK22046456,1,,Google,$460.13
ORD200887,6/9/2025,C67932,Chair,3,$171.66,857 Main St,Debit Card,Delivered,TRK88547534,7,,Google,$514.98
ORD200888,6/10/2025,C14427,Laptop,2,$266.95,833 Main St,Credit Card,Pending,TRK58024529,3,WINTER15,Instagram,$533.90
ORD200889,6/11/2025,C36725,Monitor,5,$650.72,350 Main St,Credit Card,Cancelled,TRK16808790,8,,Email,"$3,253.60"
ORD200890,6/12/2025,C51921,Laptop,3,$439.53,943 Main St,Debit Card,Pending,TRK85741716,5,SAVE10,Google,"$1,318.59"
ORD200891,6/13/2025,C36534,Monitor,3,$654.54,918 Main St,Cash,Returned,TRK38952138,7,FREESHIP,Referral,"$1,963.62"
ORD200892,6/14/2025,C72043,Desk,1,$394.53,480 Main St,Cash,Shipped,TRK40896408,2,FREESHIP,Referral,$394.53
ORD200893,6/15/2025,C99533,Monitor,1,$678.01,696 Main St,Cash,Pending,TRK55701253,4,WINTER15,Referral,$678.01
ORD200894,6/16/2025,C90852,Tablet,3,$575.01,852 Main St,Online,Cancelled,TRK37551831,8,WINTER15,Instagram,"$1,725.03"
ORD200895,6/17/2025,C81882,Chair,3,$154.64,832 Main St,Debit Card,Pending,TRK62371264,6,FREESHIP,Facebook,$463.92
ORD200896,6/18/2025,C85466,Desk,3,$147.29,102 Main St,Gift Card,Shipped,TRK66764177,3,SAVE10,Google,$441.87
ORD200897,6/19/2025,C87995,Laptop,4,$481.48,358 Main St,Gift Card,Delivered,TRK38730545,5,,Instagram,"$1,925.92"
ORD200898,6/20/2025,C44619,Monitor,3,$158.37,742 Main St,Cash,Shipped,TRK66662528,6,SAVE10,Referral,$475.11
ORD200899,6/21/2025,C99904,Printer,2,$323.37,552 Main St,Online,Pending,TRK83843411,3,,Instagram,$646.74
ORD200900,6/22/2025,C52342,Laptop,5,$73.83,991 Main St,Debit Card,Pending,TRK67342586,9,WINTER15,Instagram,$369.15
ORD200901,6/23/2025,C44277,Tablet,1,$458.63,839 Main St,Debit Card,Returned,TRK79321479,4,,Referral,$458.63
ORD200902,6/24/2025,C61162,Monitor,4,$180.25,813 Main St,Debit Card,Cancelled,TRK76712124,7,,Facebook,$721.00
ORD200903,6/25/2025,C80868,Monitor,3,$473.49,205 Main St,Credit Card,Pending,TRK56186636,7,WINTER15,Email,"$1,420.47"
ORD200904,6/26/2025,C16693,Monitor,4,$237.43,262 Main St,Cash,Cancelled,TRK41146508,8,FREESHIP,Referral,$949.72
ORD200905,6/27/2025,C67818,Laptop,1,$442.39,101 Main St,Gift Card,Pending,TRK81978113,6,,Facebook,$442.39
ORD200906,6/28/2025,C49938,Monitor,1,$62.12,141 Main St,Cash,Returned,TRK80175572,2,WINTER15,Email,$62.12
ORD200907,6/29/2025,C90898,Desk,5,$298.39,583 Main St,Gift Card,Cancelled,TRK52935170,7,SAVE10,Referral,"$1,491.95"
ORD200908,6/30/2025,C35117,Desk,2,$697.93,332 Main St,Credit Card,Cancelled,TRK27155709,2,FREESHIP,Google,"$1,395.86"
ORD200909,7/1/2025,C60203,Tablet,2,$291.85,569 Main St,Cash,Shipped,TRK76525279,5,SAVE10,Instagram,$583.70
ORD200910,7/2/2025,C36174,Printer,3,$308.98,348 Main St,Cash,Delivered,TRK26397548,3,SAVE10,Instagram,$926.94
ORD200911,7/3/2025,C80872,Desk,5,$396.86,593 Main St,Cash,Cancelled,TRK43967487,9,FREESHIP,Instagram,"$1,984.30"
ORD200912,7/4/2025,C67604,Desk,2,$139.69,318 Main St,Online,Returned,TRK85545920,7,WINTER15,Email,$279.38
ORD200913,7/5/2025,C45599,Printer,5,$475.95,505 Main St,Credit Card,Returned,TRK62277685,8,WINTER15,Facebook,"$2,379.75"
ORD200914,7/6/2025,C70352,Desk,1,$626.60,955 Main St,Gift Card,Returned,TRK51589589,4,WINTER15,Facebook,$626.60
ORD200915,7/7/2025,C20643,Laptop,4,$502.99,939 Main St,Debit Card,Shipped,TRK30736692,4,,Referral,"$2,011.96"
ORD200916,7/8/2025,C35669,Printer,5,$578.83,165 Main St,Cash,Returned,TRK13928455,6,FREESHIP,Referral,"$2,894.15"
ORD200917,7/9/2025,C65524,Laptop,5,$383.82,836 Main St,Credit Card,Returned,TRK19315310,7,,Google,"$1,919.10"
ORD200918,7/10/2025,C74359,Laptop,5,$368.25,706 Main St,Online,Delivered,TRK18250450,5,FREESHIP,Instagram,"$1,841.25"
ORD200919,7/11/2025,C92086,Printer,2,$374.60,187 Main St,Online,Shipped,TRK23357668,3,,Referral,$749.20
ORD200920,7/12/2025,C26137,Tablet,2,$428.09,978 Main St,Credit Card,Returned,TRK98110407,6,SAVE10,Instagram,$856.18
ORD200921,7/13/2025,C90573,Tablet,1,$438.93,144 Main St,Gift Card,Cancelled,TRK90075720,3,,Referral,$438.93
ORD200922,7/14/2025,C81857,Desk,2,$563.82,487 Main St,Credit Card,Pending,TRK79737732,3,WINTER15,Instagram,"$1,127.64"
ORD200923,7/15/2025,C91582,Printer,3,$649.93,836 Main St,Credit Card,Pending,TRK99938245,7,SAVE10,Facebook,"$1,949.79"
ORD200924,7/16/2025,C81319,Printer,5,$268.43,991 Main St,Cash,Returned,TRK55330558,5,WINTER15,Email,"$1,342.15"
ORD200925,7/17/2025,C78500,Monitor,5,$502.47,304 Main St,Online,Shipped,TRK97460884,10,WINTER15,Email,"$2,512.35"
ORD200926,7/18/2025,C67533,Desk,1,$26.95,672 Main St,Cash,Delivered,TRK14566395,1,WINTER15,Email,$26.95
ORD200927,7/19/2025,C35566,Laptop,4,$64.69,638 Main St,Debit Card,Shipped,TRK10003020,7,WINTER15,Google,$258.76
ORD200928,7/20/2025,C77166,Laptop,3,$247.11,821 Main St,Debit Card,Returned,TRK18896595,3,,Referral,$741.33
ORD200929,7/21/2025,C67936,Tablet,2,$536.25,553 Main St,Debit Card,Pending,TRK71803414,3,FREESHIP,Email,"$1,072.50"
ORD200930,7/22/2025,C59554,Phone,2,$456.04,382 Main St,Debit Card,Returned,TRK28182447,4,SAVE10,Email,$912.08
ORD200931,7/23/2025,C14005,Printer,2,$40.23,623 Main St,Credit Card,Cancelled,TRK87567926,4,WINTER15,Google,$80.46
ORD200932,7/24/2025,C26118,Laptop,2,$72.39,168 Main St,Online,Delivered,TRK15334251,7,,Instagram,$144.78
ORD200933,7/25/2025,C59685,Monitor,2,$394.16,255 Main St,Online,Shipped,TRK43718093,2,FREESHIP,Referral,$788.32
ORD200934,7/26/2025,C40304,Laptop,4,$119.84,692 Main St,Gift Card,Shipped,TRK85790948,8,FREESHIP,Referral,$479.36
ORD200935,7/27/2025,C39593,Phone,3,$692.71,398 Main St,Credit Card,Delivered,TRK62405253,3,SAVE10,Instagram,"$2,078.13"
ORD200936,7/28/2025,C50612,Chair,4,$56.66,737 Main St,Online,Delivered,TRK44140968,4,WINTER15,Instagram,$226.64
ORD200937,7/29/2025,C39791,Chair,2,$298.53,536 Main St,Debit Card,Cancelled,TRK46221436,5,WINTER15,Email,$597.06
ORD200938,7/30/2025,C39017,Chair,3,$331.46,696 Main St,Credit Card,Cancelled,TRK91155214,6,SAVE10,Referral,$994.38
ORD200939,7/31/2025,C48510,Laptop,2,$521.40,212 Main St,Cash,Delivered,TRK53152886,7,SAVE10,Instagram,"$1,042.80"
ORD200940,8/1/2025,C74003,Printer,4,$305.32,679 Main St,Online,Cancelled,TRK91525779,4,FREESHIP,Google,"$1,221.28"
ORD200941,8/2/2025,C91155,Printer,5,$111.70,599 Main St,Credit Card,Cancelled,TRK82162952,9,,Email,$558.50
ORD200942,8/3/2025,C17591,Tablet,1,$479.76,882 Main St,Credit Card,Pending,TRK56070470,1,FREESHIP,Email,$479.76
ORD200943,8/4/2025,C43330,Monitor,3,$193.49,355 Main St,Gift Card,Returned,TRK71594838,6,WINTER15,Facebook,$580.47
ORD200944,8/5/2025,C32687,Laptop,2,$426.22,448 Main St,Online,Delivered,TRK98284560,7,FREESHIP,Google,$852.44
ORD200945,8/6/2025,C79722,Tablet,5,$276.44,619 Main St,Gift Card,Shipped,TRK29976438,10,SAVE10,Referral,"$1,382.20"
ORD200946,8/7/2025,C65021,Phone,2,$404.96,546 Main St,Cash,Shipped,TRK20626179,4,FREESHIP,Email,$809.92
ORD200947,8/8/2025,C85520,Phone,4,$465.66,119 Main St,Online,Returned,TRK65994177,9,,Email,"$1,862.64"
ORD200948,8/9/2025,C94569,Phone,2,$594.07,739 Main St,Gift Card,Cancelled,TRK79269291,2,,Google,"$1,188.14"
ORD200949,8/10/2025,C55778,Desk,5,$110.38,319 Main St,Cash,Pending,TRK93797108,10,FREESHIP,Referral,$551.90
ORD200950,8/11/2025,C19722,Laptop,1,$596.24,891 Main St,Credit Card,Returned,TRK78094361,4,FREESHIP,Instagram,$596.24
ORD200951,8/12/2025,C74928,Printer,2,$306.24,589 Main St,Online,Returned,TRK39845914,4,,Email,$612.48
ORD200952,8/13/2025,C49111,Monitor,3,$503.39,225 Main St,Online,Pending,TRK45303393,5,FREESHIP,Facebook,"$1,510.17"
ORD200953,8/14/2025,C43721,Phone,1,$131.61,971 Main St,Cash,Shipped,TRK89392104,2,FREESHIP,Facebook,$131.61
ORD200954,8/15/2025,C68609,Chair,3,$443.44,240 Main St,Gift Card,Shipped,TRK58273778,3,WINTER15,Google,"$1,330.32"
ORD200955,8/16/2025,C82068,Chair,1,$408.13,164 Main St,Gift Card,Shipped,TRK25779180,3,SAVE10,Instagram,$408.13
ORD200956,8/17/2025,C21191,Phone,2,$160.98,381 Main St,Debit Card,Delivered,TRK86246309,3,WINTER15,Referral,$321.96
ORD200957,8/18/2025,C73575,Monitor,5,$643.89,851 Main St,Cash,Returned,TRK23387612,8,WINTER15,Facebook,"$3,219.45"
ORD200958,8/19/2025,C82685,Desk,3,$158.66,537 Main St,Gift Card,Delivered,TRK70184320,7,SAVE10,Email,$475.98
ORD200959,8/20/2025,C73996,Tablet,2,$143.82,856 Main St,Credit Card,Returned,TRK74579570,6,WINTER15,Instagram,$287.64
ORD200960,8/21/2025,C87687,Laptop,3,$379.07,312 Main St,Gift Card,Pending,TRK60383805,3,,Google,"$1,137.21"
ORD200961,8/22/2025,C55464,Phone,1,$601.36,532 Main St,Online,Shipped,TRK81178598,1,SAVE10,Facebook,$601.36
ORD200962,8/23/2025,C12459,Phone,2,$142.08,838 Main St,Gift Card,Delivered,TRK30674085,4,FREESHIP,Referral,$284.16
ORD200963,8/24/2025,C88075,Chair,5,$530.34,970 Main St,Online,Shipped,TRK42832976,9,SAVE10,Google,"$2,651.70"
ORD200964,8/25/2025,C18583,Phone,5,$364.42,778 Main St,Credit Card,Cancelled,TRK43084595,10,FREESHIP,Referral,"$1,822.10"
ORD200965,8/26/2025,C70412,Laptop,4,$578.28,791 Main St,Gift Card,Cancelled,TRK22192783,5,WINTER15,Email,"$2,313.12"
ORD200966,8/27/2025,C58503,Monitor,5,$280.52,290 Main St,Credit Card,Cancelled,TRK12981657,7,FREESHIP,Facebook,"$1,402.60"
ORD200967,8/28/2025,C52879,Tablet,5,$638.92,502 Main St,Credit Card,Returned,TRK67403284,5,WINTER15,Google,"$3,194.60"
ORD200968,8/29/2025,C67870,Monitor,4,$412.20,664 Main St,Credit Card,Shipped,TRK72602178,6,WINTER15,Referral,"$1,648.80"
ORD200969,8/30/2025,C19439,Desk,1,$440.34,675 Main St,Gift Card,Shipped,TRK25383993,2,SAVE10,Facebook,$440.34
ORD200970,8/31/2025,C72664,Desk,1,$627.15,241 Main St,Cash,Delivered,TRK86694331,5,WINTER15,Instagram,$627.15
ORD200971,9/1/2025,C32650,Monitor,2,$605.26,934 Main St,Cash,Cancelled,TRK66648743,4,SAVE10,Referral,"$1,210.52"
ORD200972,9/2/2025,C66438,Laptop,1,$90.27,816 Main St,Cash,Delivered,TRK32035271,5,WINTER15,Facebook,$90.27
ORD200973,9/3/2025,C70010,Desk,5,$230.77,141 Main St,Online,Pending,TRK50594008,10,,Referral,"$1,153.85"
ORD200974,9/4/2025,C30722,Desk,5,$266.78,274 Main St,Gift Card,Cancelled,TRK52088168,5,SAVE10,Email,"$1,333.90"
ORD200975,9/5/2025,C70529,Desk,1,$105.92,974 Main St,Gift Card,Returned,TRK82165408,6,WINTER15,Email,$105.92
ORD200976,9/6/2025,C18984,Tablet,3,$589.30,650 Main St,Credit Card,Returned,TRK49298239,6,SAVE10,Referral,"$1,767.90"
ORD200977,9/7/2025,C85841,Chair,4,$649.47,608 Main St,Cash,Pending,TRK99820544,8,,Google,"$2,597.88"
ORD200978,9/8/2025,C41508,Printer,4,$107.49,993 Main St,Cash,Delivered,TRK61047536,5,SAVE10,Google,$429.96
ORD200979,9/9/2025,C75018,Monitor,3,$669.06,299 Main St,Cash,Delivered,TRK51794806,7,WINTER15,Facebook,"$2,007.18"
ORD200980,9/10/2025,C84320,Chair,3,$69.65,107 Main St,Cash,Delivered,TRK81093218,7,SAVE10,Instagram,$208.95
ORD200981,9/11/2025,C12609,Phone,4,$136.83,490 Main St,Debit Card,Pending,TRK56379337,8,SAVE10,Email,$547.32
ORD200982,9/12/2025,C64935,Monitor,1,$304.11,707 Main St,Gift Card,Shipped,TRK42969065,2,SAVE10,Referral,$304.11
ORD200983,9/13/2025,C67528,Monitor,4,$296.28,110 Main St,Gift Card,Shipped,TRK60865210,5,FREESHIP,Email,"$1,185.12"
ORD200984,9/14/2025,C44176,Desk,1,$77.64,706 Main St,Credit Card,Shipped,TRK68704764,1,SAVE10,Facebook,$77.64
ORD200985,9/15/2025,C92788,Desk,1,$243.71,948 Main St,Gift Card,Delivered,TRK83835361,6,FREESHIP,Google,$243.71
ORD200986,9/16/2025,C69213,Laptop,4,$644.96,533 Main St,Credit Card,Pending,TRK67837331,7,FREESHIP,Email,"$2,579.84"
ORD200987,9/17/2025,C67387,Phone,5,$283.73,436 Main St,Gift Card,Pending,TRK54120003,8,WINTER15,Instagram,"$1,418.65"
ORD200988,9/18/2025,C90318,Desk,2,$629.56,818 Main St,Gift Card,Cancelled,TRK52765043,5,SAVE10,Instagram,"$1,259.12"
ORD200989,9/19/2025,C49995,Laptop,4,$246.11,559 Main St,Credit Card,Pending,TRK33212013,4,SAVE10,Instagram,$984.44
ORD200990,9/20/2025,C52313,Phone,2,$418.26,913 Main St,Debit Card,Pending,TRK67368559,2,FREESHIP,Google,$836.52
ORD200991,9/21/2025,C10211,Desk,5,$127.18,598 Main St,Debit Card,Cancelled,TRK68938335,10,WINTER15,Google,$635.90
ORD200992,9/22/2025,C97907,Printer,3,$586.21,933 Main St,Gift Card,Pending,TRK89637569,4,WINTER15,Referral,"$1,758.63"
ORD200993,9/23/2025,C61384,Monitor,3,$267.45,576 Main St,Gift Card,Delivered,TRK33323210,5,WINTER15,Instagram,$802.35
ORD200994,9/24/2025,C27613,Tablet,4,$615.65,971 Main St,Debit Card,Delivered,TRK63701318,9,SAVE10,Google,"$2,462.60"
ORD200995,9/25/2025,C99271,Monitor,2,$113.29,959 Main St,Cash,Pending,TRK87832736,5,SAVE10,Facebook,$226.58
ORD200996,9/26/2025,C28648,Monitor,4,$473.86,101 Main St,Debit Card,Delivered,TRK92240846,7,SAVE10,Facebook,"$1,895.44"
ORD200997,9/27/2025,C26210,Laptop,3,$444.75,805 Main St,Cash,Delivered,TRK40616861,6,SAVE10,Facebook,"$1,334.25"
ORD200998,9/28/2025,C90350,Phone,2,$183.67,783 Main St,Debit Card,Cancelled,TRK22824230,6,FREESHIP,Google,$367.34
ORD200999,9/29/2025,C61957,Printer,1,$483.38,652 Main St,Cash,Pending,TRK43983841,6,SAVE10,Google,$483.38
ORD201000,9/30/2025,C90132,Printer,5,$260.93,582 Main St,Online,Delivered,TRK52664903,9,,Email,"$1,304.65"
ORD201001,10/1/2025,C31371,Printer,2,$253.68,122 Main St,Gift Card,Shipped,TRK19554327,6,WINTER15,Referral,$507.36
ORD201002,10/2/2025,C83911,Tablet,4,$699.88,944 Main St,Cash,Pending,TRK33188106,5,SAVE10,Referral,"$2,799.52"
ORD201003,10/3/2025,C84700,Printer,5,$319.97,582 Main St,Cash,Shipped,TRK14706969,7,SAVE10,Google,"$1,599.85"
ORD201004,10/4/2025,C87529,Chair,4,$246.91,296 Main St,Online,Pending,TRK15739505,8,,Referral,$987.64
ORD201005,10/5/2025,C38065,Printer,3,$392.85,426 Main St,Credit Card,Returned,TRK11448295,6,SAVE10,Google,"$1,178.55"
